28649,2021-04-04 21:15:14,olivianiolu, la quantita di vaccini e prestabilito il piano vaccino c e sempre stato ed infatti a parte forse due settimane si aveva la stessa percentuale di utilizzo considera la seconda dose da conservare per pfeizer e moderna ritenta ,1
28643,2021-04-04 21:25:01,ga_ia1, i miei dubbi di qualche mese fa non erano tanto sbagliati covid19italia coronavirus vaccini vaccinoanticovid vaccino,1
26215,2021-04-08 14:27:17,12qbert, chissa che al cognato non venga una trombosi della porta con necrosi massiva epatica e mesenterica da vaccino  stanno ancora ridendo ,1
26221,2021-04-08 14:15:06,matrixesiste, infatti in africa dove il vaccino anzi tutti i vaccini citati non ce ne sono di figli non ne fanno piu ,1
26229,2021-04-08 14:10:50,marcofumetti,astrazeneca che continua a ridurre e a ritardare le consegne mi ricorda tanto certe tipe che pur non essendo mai state particolarmente popolari continuano a tirarsela malgrado l eta e l assenza di domanda  _____ vaxzevria catcalling vaccino vaccini vaccinoanticovid,1
26237,2021-04-08 14:02:07,ealloravia,invidio molto tutta questa gente che ha la pretesa di sapere cosa c e dentro i vaccini io mi arrendo alla seconda riga degli ingredienti delle gocciole  vaccino vaccinicovid,1
26195,2021-04-08 14:44:40,sicilianosum,quindi se uno fa il vaccino e poi prende pure l aereo e praticamente spacciato crisanti trombosi,1
26242,2021-04-08 13:59:43,monicagargiuloa,ema costretta ad ammetterlo tra il vaccino astrazeneca e le trombosi c e un nesso ,1
26243,2021-04-08 13:58:09,carlottup, va bene veramente tutto se non ho avuto trombosi con 10000 ore di volo fumando e prendendo la pillola di certo non le avro con un vaccino,1
28641,2021-04-04 21:35:22,armandiivo, non avevamo dubbi la vaccino dipendenza che poi vaccini non sono ,1
28640,2021-04-04 21:36:01,mymmouth,il n di lesioni da vaccino covid segnalate a vaers supera i 50 000 mostrano i dati del cdc i dati vaers pubblicati oggi hanno mostrato 50 861 segnalazioni di eventi avversi a seguito di vaccini covid 2 249 decessi 7 726 lesioni gravi 14 12 2020 26 3 2021 ,1
26251,2021-04-08 13:53:49,martinotato, cmq mi aspetto az faccia prima o poi causa perche la correlazione vaccino trombosi e tutta ancora da dimostrare e perche il vaccino viene usato in maniera opposta rispetto a sperimentazione ,1
26198,2021-04-08 14:42:17,lorenzomaggi15, si certo e a monte paghiamo l incapacita della ue di averlo trattato tardi dopo che altri paesi hanno pagato miliardi cash vaccini ancora da sperimentare detto cio e un ottimo vaccino che costa poco e infastidisce il mercato passami il termine ,1
26193,2021-04-08 14:53:09,caffe_graziella,le chiacchiere sul vaccino astrazeneca non convincono se ci fosse il governoconte sarebbe diverso perche pensava al benessere dei cittadini e non delle multinazionali e non ragionava cosi se i benefici sono superiori ai rari rischi di trombosi il vaccino e ok ,1
26143,2021-04-08 16:01:39,dottgiuseppe11,quando sento parlare che l incidenza degli effetti collaterali per gli altri farmaci e maggiore rispetto ai vaccini faccio notare che il farmaco l ho assumo per scelta il vaccino mi viene imposto astrazenaca,1
26160,2021-04-08 15:32:29,comemigirano, il vaccino e immunita di gregge il problema che questi non sono vaccini ma immunizzatori temporanei e un vaccino per un patogeno che muta e per definizione impossibile ,1
28665,2021-04-04 20:39:57,talkin_hawkin, come se non vi fossero gia vaccini obbligatori in ogni caso basterebbe accendere il cervello l incidenza di casi avversi infausti e nella media di qualsiasi altro vaccino 1 su 1 milione a essere pessimisti col covid 1 vittima su 50 casi la matematica non e un opinione ,1
26147,2021-04-08 15:54:46,insic_it,aggiorniamo la scheda insic sul pianovaccinale nazionale con link e sunto della circolare del 7 4 2021 sul vaccino vaxzevria astrazeneca link al protocollo vaccini in azienda del 6 aprile 2021 obbligo vaccinale operatori sanitari dl 44 2021 ,1
26155,2021-04-08 15:36:54,francivaleria, allespertochiedo se il vaccino astrazeneca e stato studiato per under 55 ed e stato usato maggiormente per under 55 e ovvio che i casi di trombosi si sono verificati tra gli under 55 perche ora gli over 70 dovrebbero fidarsi di fare il vaccino astrazeneca ,1
26157,2021-04-08 15:35:31,v12aspirato,prima si fa solo agli under 60 e sicuro si fa a tutti poi forse non e tanto sicuro si sospende poi le trombosi non c entrano col vaccino no aspe forse un poco c entrano ma comunque e sicuro adesso si fa solo agli over 60 ma veramente fate astrazeneca,1
28664,2021-04-04 20:43:21,rossana87723342,attenzione l astrazeneca puo provocare trombosi rimuovere questo vaccino e troppo sconveniente per governi e case farmaceutiche ,1
26165,2021-04-08 15:26:02,frapagliaccio, e quando in ottobre il virus sara mutato e il vaccino non fara piu effetto faremo un altro lockdown in attesa dei nuovi vaccini e nel 2022 lo stesso e nel 2023 e nel 2024 e nel 2025 e nel 2026 e nel 2027 e nel 2028 e nel 2029 e nel 2030 e nel 2031 e nel 2032 e nel,1
26191,2021-04-08 14:53:32,lupodibrughiera, ma in realta il problema e proprio questo non hanno bisogno di venire a casa a cercarti se iniziano a dire o ti vaccini o perdi il lavoro sara la gente ad andare da loro a chiedere il vaccino magari non tu ma quasi tutti lo faranno ,1
28663,2021-04-04 20:45:11,rossana87723342,le notizie censurate dai tg ovviamente nessuna correlazione tra vaccino e trombosi astrazeneca ,1
28658,2021-04-04 21:01:31,marco_locci, a maggior ragione visto che i vaccini son pochi ogni vaccino somministrato a categorie meno prioritarie contribuisce alle chiusure ,1
26179,2021-04-08 15:04:45,mottait, condividerei l indignazione contro i furbetti del vaccino se in italia tutte le dosi venissero effettivamente inoculate ma con cosi alte percentuali di vaccini in frigo e non utilizzati siamo sicuri che il piu prioritario dei problemi sia proprio quello ,1
26184,2021-04-08 14:59:54,va_varca, under 60 no vaccino con astrazenaca perche in corso di opera si sono accorti che ci sono problemi di trombosi quindi hanno sperimentato mentre vaccinavano come fanno a sapere che va bene per anziani se non l hanno ancora sperimentato ,1
28502,2021-04-05 11:23:47,mauriziopuccia2, galli volete eliminare i morti ci sono degli esami per scoprire se una donna sono piu a rischio e predisposta alla trombosi prima di fare il vaccino dovrebbe farli poi se il medico da l ok fare il vaccino monitorando gli esiti con esami non vigilanza attiva ,1
28501,2021-04-05 11:25:39,marc_bottle,mentre bergoglio sostiene che farsi inoculare il vaccino sia un dovere morale medici e virologi ci mettono in guardia sulle pericolose conseguenze della vaccinazione un papa dovrebbe occuparsi di affari spirituali non di vaccini covid19,1
26422,2021-04-08 10:32:27,valentinozv, se questa e la nuova italia poveri noi 1 questo e un vaccino a tutti gli effetti 2 nessun vaccino ha una copertura al 100 l immunita dipende dal numero dei vaccinati 3 senza vaccini avremmo ancora la poliomielite ed il vaiolo 4 se mi contagi sono anche cavoli miei,1
28497,2021-04-05 11:31:22,giornali_it,vaccino covid bassetti su trombosi stessi dati non vaccinati 5aprile agenziestampa adnkronos cronaca ,1
26685,2021-04-07 22:42:43,ballifrancesco, secondo me siamo alla follia per un under 60 enne e molto piu probabile restarci secco per il virus che per le presunte trombosi del vaccino astrazeneca ,1
28298,2021-04-05 19:17:56,carlettomatrone, 1 avvocato non rientra in categoria di candidati al vaccino 2 il tempo intercorso dalla vaccinazione 3 l emorragia e il fenomeno opposto della trombosi vi fidate di questo giornalismo ,1
28296,2021-04-05 19:28:04,myideaofbeauty, anche la pillola anticoncezionale e molti altri farmaci possono provocare trombosi ma non vedo tante discussioni a riguardo il vaccino e da sempre un mezzo di prevenzione e da sempre c e chi riesce a sviluppare anticorpi e chi no chi ha reazioni avverse e chi no ,1
28295,2021-04-05 19:28:45,thatgirldru, non c e stato ancora un caso di trombosi cerebrale attribuito con certezza a questo vaccino in italia la germania ha pubblicato uno studio che sosterrebbe questa tesi ma due dei ricercatori che vi hanno lavorato ricevono fondi da pfeizer seguiamo senza pregiudizi gli sviluppi,1
28287,2021-04-05 19:46:18,aquintoc, il vaccino contro il covid non si distingue affatto da quanto capita nelle altre vaccinazioni e che hanno evitato milioni di morti chi e vaccinato puo contrarre il virus diffonderlo e persino ammalarsi esattamente come per tutti gli altri vaccini ,1
28286,2021-04-05 19:46:30,cl_audiab, il tg di rai tre fa vedere un concerto di canzoni di chiesa in un centro vaccini con la gente che dice che oltre alla salute con il vaccino migliora anche l ,1
28285,2021-04-05 19:50:25,francesca30301, li succede qualcosa che non dicono maledetti traditori si ipotizza che col vaccino il virus e mutato ed e diventato piu aggressivo i vaccini tutti sono inutili alle varianti inglesi e israeliane e quindi per continuare a vaccinare in eu stanno zitti l informazione complice,1
26697,2021-04-07 22:30:32,lerribaldo,ma che cavolo vuol dire i benefici superano comunque i rischi  grazie al c e un vaccino per forza  ma se abbiamo altri vaccini che non ti fanno schiattare di trombosi non e meglio puntare su quelli  astrazeneca,1
28278,2021-04-05 19:58:58,maurizio62, non sto cercando di convincerti a fare il vaccino figurati sto solo pensando al fatto che ipotizzi una catastrofe tra 3 5 anni in pratica la popolazione mondiale secondo quanto affermi rischia di ammalarsi di malattie gravi e varie dovute ai vaccini non testati ,1
28277,2021-04-05 20:00:27,mamolkcsmamol,pregliasco vaccino trombosi eventi rari chi ha ricevuto la dose non contagia altre persone ,1
26706,2021-04-07 22:17:28,monsnadine, scegliamo un vaccino sicuro quando astrazeneca sara affidabile ce lo dirano prima cerchino perche provoca trombosi ,1
26708,2021-04-07 22:16:53,gselvaggia,zonabianca caro prof galli io sono pro tutti vaccini indispensabili per ogni malattia il mio medico conosce fragilita personali di ogni paziente ergo prescrive vaccino piu adatto lo prescrive ed il paziente lo acquista personalmente in farmacia troppo semplice corretto ,1
26684,2021-04-07 22:49:03,genovestato,non ho capito hanno fatto un blitz notturno per relegare la somministrazione di astrazeneca agli over 60 compresi quelli gia prenotati con altri vaccini lo stesso vaccino che era consigliato per i soli under 55 una strategia di sicuro successo per convincere gli indecisi ,1
26683,2021-04-07 22:51:06,mazziottafabio,l agenzia europea per i medicinali ema collega ufficialmente il vaccino e la trombosi di astrazeneca ,1
28300,2021-04-05 19:17:11,gringo_elgringo, e dulcis in fundu ieri per pasqua nemmeno un vaccino hub chiusi oggi solo 3 postazioni fanno vaccini e per meta giornata ovviamente parlo dell organizzazione del duo temussi nieddu in sardegna,1
26664,2021-04-07 23:32:01,dianalanciotti, ma la smetta di parlare sempre e solo di vaccini l italia puo e deve andare avanti anche senza la sperimentazione di massa gli italiani non sono cavie nonsiamocavie covid vaccino ,1
26644,2021-04-08 00:16:49,marella0411, non per tutti nuovi vaccini sono in programma e saranno piu sicuri ed efficaci dei primi autorizzati comunque chi si sente piu sicuro con il vaccino fa bene a farlo adesso ,1
26646,2021-04-08 00:09:25,rafaloca1,l approccio e quello giusto ma i calcoli sono sbagliati perche il vaccino non ha efficacia 100 ed il covid lo puoi ancora prendere inoltre non e detto che se non ti vaccini il covid lo prendi sicuro quindi diciamo che sotto i 50 sani farsi vaccinare e da folli ,1
28325,2021-04-05 18:05:57,seredomenici, non avevo gia dubbi ma quando ieri ho sentito non esiste nessuna correlazione tra il vaccino e la trombosi ma nemmeno possiamo dire il contrario ho compreso di non avere alcun rimorso ,1
28323,2021-04-05 18:11:21,sara80elmi,sono stufa di vaccino astrazeneca e sicuro e piu pericoloso covid rischio di trombosi diffusa fatale per lt 55 60 e concreto non avete attuato zerocovid ma vaccini ordinati su base politica stillicidio apri chiudi e ora noi dobbiamo accettare qlsi vaccino zero co scienza,1
28320,2021-04-05 18:22:06,buf0buf0, 6 greenpass interno come uk o tampone 7 tampone settimanale rapido anche per vaccinati 8 covid eek arriva mostrando inefficacia vaccini 9 casi di ade e primi effetti collaterali medio termine 10 nuovo vaccino etc etc,1
26663,2021-04-07 23:32:16,angelogaraventa,vaccino astrazeneca l ema ammette possibile nesso con le trombosi rare ma benefici maggiori ,1
28318,2021-04-05 18:28:43,simo_florence, dei casi di trombosi correlabili al vaccino az ci dicono solo i morti quanti ce ne sono che fortunatamente non si sono conclusi con la morte ,1
26679,2021-04-07 22:55:42,jb_jusy,peggio di ponzio pilato ema si lava le mani sul vaccino astrazenica  probabili cause di trombosi ma continuate pure a inoculare  ,1
26669,2021-04-07 23:14:15,ignaziopicardi,quindi vaccinateci con moderna vaccino astrazeneca e trombosi si rischia anche con un aspirina e chi prende il covid e molto piu esposto ,1
26670,2021-04-07 23:08:54,fmurgia71, questo piccolo grande vaccino e le rare trombosi apparse dopo quaggiu poi tengo tutti all oscuro non sono sicuro se ti curo davvero non sono non sono sicuro ,1
26671,2021-04-07 23:05:42,antoniosicilia6, hanno svolto il loro lavoro con eccellente amore e non c erano i vaccini allora si contavano i morti a centinaia ora col vaccino si contano gli stessi morti loro sono sempre gli stessi angeli ,1
26676,2021-04-07 23:01:08,cariapinuccia,oggi la palombelli se l avessi avuta vicina l avrei insultata vaccino vaccino vaccino e terrorismo la trombosi si cura un accidente lei non sa quanto si sta male con una trombosi provi ,1
26677,2021-04-07 22:57:24,koiroiro, anche i morti per trombosi da vaccino astrazeneca e pfizer si saranno fatti questi ragionamenti  ,1
28260,2021-04-05 20:35:57,marzaniandrea, si vaccinatevi poi trombosi danni a lungo termine magari poi aifa dice che avanti tutta non c e pericolo io nn mi vaccino manco morto prendetevelo voi il mio ve lo cedo volentieri troppe truffe intorno a questo psico virus io aspetto e vedo ,1
